0.37 -2.21 -1 -0 -0 -0 -0.333609 0.500389 0.0238917 -0.0143783 1  -0.44401
0.37 -2.19 -1 -0 -0 -0 -0.333613 0.500394 0.0239928 -0.014571 1  -0.43544
0.37 -2.17 -1 -0 -0 -0 -0.333616 0.500399 0.0240938 -0.0147671 1  -0.426869
0.37 -2.15 -1 -0 -0 -0 -0.33362 0.500405 0.0241944 -0.0149668 1  -0.418299
0.37 -2.13 -1 -0 -0 -0 -0.333623 0.50041 0.0242947 -0.0151699 1  -0.409728
0.37 -2.11 -1 -0 -0 -0 -0.333627 0.500416 0.0243946 -0.0153767 1  -0.401158
0.37 -2.09 -1 -0 -0 -0 -0.333631 0.500421 0.0244942 -0.0155872 1  -0.392587
0.37 -2.07 -1 -0 -0 -0 -0.333635 0.500427 0.0245932 -0.0158014 1  -0.384017
0.37 -2.05 -1 -0 -0 -0 -0.333639 0.500433 0.0246916 -0.0160195 1  -0.375446
0.37 -2.03 -1 -0 -0 -0 -0.333643 0.500439 0.0247895 -0.0162414 1  -0.366876
0.37 -2.01 -1 -0 -0 -0 -0.333647 0.500445 0.0248867 -0.0164673 1  -0.358305
0.37 -1.99 -1 -0 -0 -0 -0.333651 0.500451 0.0249831 -0.0166973 1  -0.349735
0.37 -1.97 -1 -0 -0 -0 -0.333655 0.500458 0.0250787 -0.0169313 1  -0.341266
0.37 -1.95 -1 -0 -0 -0 -0.33366 0.500464 0.0251734 -0.0171696 1  -0.333639
0.37 -1.93 -1 -0 -0 -0 -0.333664 0.500471 0.0252672 -0.0174121 1  -0.326846
0.37 -1.91 -1 -0 -0 -0 -0.333668 0.500477 0.0253599 -0.017659 1  -0.320126
0.37 -1.89 -1 -0 -0 -0 -0.333673 0.500484 0.0254514 -0.0179102 1  -0.313406
0.37 -1.87 -1 -0 -0 -0 -0.333677 0.500491 0.0255417 -0.018166 1  -0.306686
0.37 -1.85 -1 -0 -0 -0 -0.333682 0.500498 0.0256306 -0.0184264 1  -0.299967
0.37 -1.83 -1 -0 -0 -0 -0.333687 0.500505 0.0257182 -0.0186913 1  -0.293247
0.37 -1.81 -1 -0 -0 -0 -0.333692 0.500513 0.0258042 -0.0189611 1  -0.286527
0.37 -1.79 -1 -0 -0 -0 -0.333697 0.50052 0.0258885 -0.0192356 1  -0.279807
0.37 -1.77 -1 -0 -0 -0 -0.333702 0.500528 0.0259711 -0.019515 1  -0.273088
0.37 -1.75 -1 -0 -0 -0 -0.333707 0.500535 0.0260518 -0.0197994 1  -0.266368
0.37 -1.73 -1 -0 -0 -0 -0.333712 0.500543 0.0261305 -0.0200887 1  -0.259648
0.37 -1.71 -1 -0 -0 -0 -0.333717 0.500551 0.026207 -0.0203832 1  -0.25344
0.37 -1.69 -1 -0 -0 -0 -0.333723 0.500559 0.0262813 -0.0206829 1  -0.248201
0.37 -1.67 -1 -0 -0 -0 -0.333728 0.500567 0.0263532 -0.0209879 1  -0.242991
0.37 -1.65 -1 -0 -0 -0 -0.333734 0.500576 0.0264225 -0.0212982 1  -0.237782
0.37 -1.63 -1 -0 -0 -0 -0.33374 0.500584 0.0264892 -0.0216139 1  -0.232573
0.37 -1.61 -1 -0 -0 -0 -0.333745 0.500593 0.0265529 -0.021935 1  -0.227364
0.37 -1.59 -1 -0 -0 -0 -0.333751 0.500602 0.0266136 -0.0222617 1  -0.222155
0.37 -1.57 -1 -0 -0 -0 -0.333757 0.500611 0.0266711 -0.022594 1  -0.216945
0.37 -1.55 -1 -0 -0 -0 -0.333763 0.50062 0.0267253 -0.022932 1  -0.211736
0.37 -1.53 -1 -0 -0 -0 -0.33377 0.500629 0.0267758 -0.0232757 1  -0.206527
0.37 -1.51 -1 -0 -0 -0 -0.333776 0.500639 0.0268226 -0.0236252 1  -0.201849
0.37 -1.49 -1 -0 -0 -0 -0.333782 0.500648 0.0268655 -0.0239806 1  -0.198483
0.37 -1.47 -1 -0 -0 -0 -0.333789 0.500658 0.0269041 -0.0243418 1  -0.195179
0.37 -1.45 -1 -0 -0 -0 -0.333795 0.500668 0.0269384 -0.024709 1  -0.191876
0.37 -1.43 -1 -0 -0 -0 -0.333802 0.500678 0.0269681 -0.0250822 1  -0.188572
0.37 -1.41 -1 -0 -0 -0 -0.333809 0.500688 0.0269929 -0.0254614 1  -0.185268
0.37 -1.39 -1 -0 -0 -0 -0.333816 0.500699 0.0270127 -0.0258467 1  -0.181965
0.37 -1.37 -1 -0 -0 -0 -0.333823 0.500709 0.0270271 -0.026238 1  -0.178661
0.37 -1.35 -1 -0 -0 -0 -0.33383 0.50072 0.027036 -0.0266355 1  -0.175363
0.37 -1.33 -1 -0 -0 -0 -0.333837 0.500731 0.027039 -0.027039 1  -0.172066
0.37 -1.31 -1 -0 -0 -0 -0.333845 0.500742 0.0270359 -0.0274487 1  -0.168769
0.37 -1.29 -1 -0 -0 -0 -0.333852 0.500753 0.0270264 -0.0278644 1  -0.165473
0.37 -1.27 -1 -0 -0 -0 -0.33386 0.500765 0.0270102 -0.0282863 1  -0.162176
0.37 -1.25 -1 -0 -0 -0 -0.333868 0.500776 0.0269871 -0.0287142 1  -0.15888
0.37 -1.23 -1 -0 -0 -0 -0.333875 0.500788 0.0269566 -0.0291482 1  -0.155583
0.37 -1.21 -1 -0 -0 -0 -0.333883 0.5008 0.0269186 -0.0295882 1  -0.152888
0.37 -1.19 -1 -0 -0 -0 -0.333891 0.500812 0.0268726 -0.0300341 1  -0.150654
0.37 -1.17 -1 -0 -0 -0 -0.3339 0.500824 0.0268184 -0.0304859 1  -0.148419
0.37 -1.15 -1 -0 -0 -0 -0.333908 0.500837 0.0267556 -0.0309435 1  -0.146185
0.37 -1.13 -1 -0 -0 -0 -0.333916 0.500849 0.0266839 -0.0314067 1  -0.143951
0.37 -1.11 -1 -0 -0 -0 -0.333925 0.500862 0.0266029 -0.0318756 1  -0.141716
0.37 -1.09 -1 -0 -0 -0 -0.333933 0.500875 0.0265123 -0.0323499 1  -0.139739
0.37 -1.07 -1 -0 -0 -0 -0.333942 0.500888 0.0264117 -0.0328295 1  -0.137979
0.37 -1.05 -1 -0 -0 -0 -0.333951 0.500901 0.0263007 -0.0333143 1  -0.13622
0.37 -1.03 -1 -0 -0 -0 -0.333959 0.500914 0.026179 -0.033804 1  -0.13446
0.37 -1.01 -1 -0 -0 -0 -0.333968 0.500927 0.0260462 -0.0342985 1  -0.1327
0.37 -0.99 -1 -0 -0 -0 -0.333977 0.500941 0.025902 -0.0347976 1  -0.13094
0.37 -0.97 -1 -0 -0 -0 -0.333986 0.500955 0.0257458 -0.035301 1  -0.13
0.37 -0.95 -1 -0 -0 -0 -0.333996 0.500968 0.0255774 -0.0358084 1  -0.13
0.37 -0.93 -1 -0 -0 -0 -0.334005 0.500982 0.0253964 -0.0363196 1  -0.13
0.37 -0.91 -1 -0 -0 -0 -0.334014 0.500996 0.0252024 -0.0368343 1  -0.13
0.37 -0.89 -1 -0 -0 -0 -0.334023 0.50101 0.024995 -0.037352 1  -0.13
0.37 -0.87 -1 -0 -0 -0 -0.334033 0.501024 0.0247738 -0.0378726 1  -0.13
0.37 -0.85 -1 -0 -0 -0 -0.334042 0.501038 0.0245385 -0.0383955 1  -0.13
0.37 -0.83 -1 -0 -0 -0 -0.334052 0.501052 0.0242887 -0.0389204 1  -0.13
0.37 -0.81 -1 -0 -0 -0 -0.334061 0.501067 0.024024 -0.0394468 1  -0.13
0.37 -0.79 -1 -0 -0 -0 -0.334071 0.501081 0.0237442 -0.0399743 1  -0.13
0.37 -0.77 -1 -0 -0 -0 -0.33408 0.501095 0.0234488 -0.0405024 1  -0.13
0.37 -0.75 -1 -0 -0 -0 -0.33409 0.501109 0.0231375 -0.0410305 1  -0.13
0.37 -0.73 -1 -0 -0 -0 -0.334099 0.501124 0.0228101 -0.0415582 1  -0.13
0.37 -0.71 -1 -0 -0 -0 -0.334109 0.501138 0.0224663 -0.0420847 1  -0.13
0.37 -0.69 -1 -0 -0 -0 -0.334118 0.501152 0.0221057 -0.0426096 1  -0.13
0.37 -0.67 -1 -0 -0 -0 -0.334128 0.501166 0.0217282 -0.0431322 1  -0.13
0.37 -0.65 -1 -0 -0 -0 -0.334137 0.50118 0.0213336 -0.0436518 1  -0.13
0.37 -0.63 -1 -0 -0 -0 -0.334146 0.501194 0.0209216 -0.0441678 1  -0.13
0.37 -0.61 -1 -0 -0 -0 -0.334155 0.501208 0.0204921 -0.0446794 1  -0.13
0.37 -0.59 -1 -0 -0 -0 -0.334165 0.501222 0.0200449 -0.0451859 1  -0.13
0.37 -0.57 -1 -0 -0 -0 -0.334174 0.501235 0.01958 -0.0456866 1  -0.13
0.37 -0.55 -1 -0 -0 -0 -0.334182 0.501249 0.0190973 -0.0461806 1  -0.13
0.37 -0.53 -1 -0 -0 -0 -0.334191 0.501262 0.0185967 -0.0466673 1  -0.13
0.37 -0.51 -1 -0 -0 -0 -0.3342 0.501275 0.0180784 -0.0471457 1  -0.13
0.37 -0.49 -1 -0 -0 -0 -0.334208 0.501287 0.0175424 -0.047615 1  -0.13
0.37 -0.47 -1 -0 -0 -0 -0.334217 0.5013 0.0169887 -0.0480745 1  -0.13
0.37 -0.45 -1 -0 -0 -0 -0.334225 0.501312 0.0164176 -0.0485232 1  -0.13
0.37 -0.43 -1 -0 -0 -0 -0.334233 0.501324 0.0158293 -0.0489603 1  -0.13
0.37 -0.41 -1 -0 -0 -0 -0.33424 0.501335 0.0152239 -0.0493849 1  -0.13
0.37 -0.39 -1 -0 -0 -0 -0.334248 0.501346 0.0146019 -0.0497962 1  -0.13
0.37 -0.37 -1 -0 -0 -0 -0.334255 0.501357 0.0139636 -0.0501934 1  -0.13
0.37 -0.35 -1 -0 -0 -0 -0.334262 0.501368 0.0133094 -0.0505755 1  -0.13
0.37 -0.33 -1 -0 -0 -0 -0.334268 0.501377 0.0126397 -0.0509418 1  -0.13
0.37 -0.31 -1 -0 -0 -0 -0.334275 0.501387 0.0119552 -0.0512915 1  -0.13
0.37 -0.29 -1 -0 -0 -0 -0.334281 0.501396 0.0112563 -0.0516236 1  -0.13
0.37 -0.27 -1 -0 -0 -0 -0.334286 0.501404 0.0105437 -0.0519376 1  -0.13
0.37 -0.25 -1 -0 -0 -0 -0.334292 0.501412 0.00981814 -0.0522325 1  -0.13
0.37 -0.23 -1 -0 -0 -0 -0.334297 0.50142 0.00908028 -0.0525077 1  -0.13
0.37 -0.21 -1 -0 -0 -0 -0.334301 0.501427 0.00833094 -0.0527626 1  -0.13
0.37 -0.19 -1 -0 -0 -0 -0.334305 0.501433 0.00757092 -0.0529964 1  -0.13
0.37 -0.17 -1 -0 -0 -0 -0.334309 0.501439 0.00680111 -0.0532087 1  -0.13
0.37 -0.15 -1 -0 -0 -0 -0.334313 0.501444 0.00602242 -0.0533988 1  -0.13
0.37 -0.13 -1 -0 -0 -0 -0.334316 0.501448 0.0052358 -0.0535662 1  -0.13
0.37 -0.11 -1 -0 -0 -0 -0.334318 0.501452 0.00444223 -0.0537106 1  -0.13
0.37 -0.09 -1 -0 -0 -0 -0.33432 0.501456 0.00364273 -0.0538315 1  -0.13
0.37 -0.07 -1 -0 -0 -0 -0.334322 0.501458 0.00283835 -0.0539286 1  -0.13
0.37 -0.05 -1 -0 -0 -0 -0.334323 0.50146 0.00203014 -0.0540017 1  -0.13
0.37 -0.03 -1 -0 -0 -0 -0.334324 0.501461 0.00121918 -0.0540505 1  -0.13
0.37 -0.01 -1 -0 -0 -0 -0.334325 0.501462 0.000406579 -0.054075 1  -0.13
0.37 0.01 -1 -0 -0 -0 -0.334325 0.501462 -0.000406579 -0.054075 1  -0.13
0.37 0.03 -1 -0 -0 -0 -0.334324 0.501461 -0.00121918 -0.0540505 1  -0.13
0.37 0.05 -1 -0 -0 -0 -0.334323 0.50146 -0.00203014 -0.0540017 1  -0.13
0.37 0.07 -1 -0 -0 -0 -0.334322 0.501458 -0.00283835 -0.0539286 1  -0.13
0.37 0.09 -1 -0 -0 -0 -0.33432 0.501456 -0.00364273 -0.0538315 1  -0.13
0.37 0.11 -1 -0 -0 -0 -0.334318 0.501452 -0.00444223 -0.0537106 1  -0.13
0.37 0.13 -1 -0 -0 -0 -0.334316 0.501448 -0.0052358 -0.0535662 1  -0.13
0.37 0.15 -1 -0 -0 -0 -0.334313 0.501444 -0.00602242 -0.0533988 1  -0.13
0.37 0.17 -1 -0 -0 -0 -0.334309 0.501439 -0.00680111 -0.0532087 1  -0.13
0.37 0.19 -1 -0 -0 -0 -0.334305 0.501433 -0.00757092 -0.0529964 1  -0.13
0.37 0.21 -1 -0 -0 -0 -0.334301 0.501427 -0.00833094 -0.0527626 1  -0.13
0.37 0.23 -1 -0 -0 -0 -0.334297 0.50142 -0.00908028 -0.0525077 1  -0.13
0.37 0.25 -1 -0 -0 -0 -0.334292 0.501412 -0.00981814 -0.0522325 1  -0.13
0.37 0.27 -1 -0 -0 -0 -0.334286 0.501404 -0.0105437 -0.0519376 1  -0.13
0.37 0.29 -1 -0 -0 -0 -0.334281 0.501396 -0.0112563 -0.0516236 1  -0.13
0.37 0.31 -1 -0 -0 -0 -0.334275 0.501387 -0.0119552 -0.0512915 1  -0.13
0.37 0.33 -1 -0 -0 -0 -0.334268 0.501377 -0.0126397 -0.0509418 1  -0.13
0.37 0.35 -1 -0 -0 -0 -0.334262 0.501368 -0.0133094 -0.0505755 1  -0.13
0.37 0.37 -1 -0 -0 -0 -0.334255 0.501357 -0.0139636 -0.0501934 1  -0.13
0.37 0.39 -1 -0 -0 -0 -0.334248 0.501346 -0.0146019 -0.0497962 1  -0.13
0.37 0.41 -1 -0 -0 -0 -0.33424 0.501335 -0.0152239 -0.0493849 1  -0.13
0.37 0.43 -1 -0 -0 -0 -0.334233 0.501324 -0.0158293 -0.0489603 1  -0.13
0.37 0.45 -1 -0 -0 -0 -0.334225 0.501312 -0.0164176 -0.0485232 1  -0.13
0.37 0.47 -1 -0 -0 -0 -0.334217 0.5013 -0.0169887 -0.0480745 1  -0.13
0.37 0.49 -1 -0 -0 -0 -0.334208 0.501287 -0.0175424 -0.047615 1  -0.13
0.37 0.51 -1 -0 -0 -0 -0.3342 0.501275 -0.0180784 -0.0471457 1  -0.13
0.37 0.53 -1 -0 -0 -0 -0.334191 0.501262 -0.0185967 -0.0466673 1  -0.13
0.37 0.55 -1 -0 -0 -0 -0.334182 0.501249 -0.0190973 -0.0461806 1  -0.13
0.37 0.57 -1 -0 -0 -0 -0.334174 0.501235 -0.01958 -0.0456866 1  -0.13
0.37 0.59 -1 -0 -0 -0 -0.334165 0.501222 -0.0200449 -0.0451859 1  -0.13
0.37 0.61 -1 -0 -0 -0 -0.334155 0.501208 -0.0204921 -0.0446794 1  -0.13
0.37 0.63 -1 -0 -0 -0 -0.334146 0.501194 -0.0209216 -0.0441678 1  -0.13
0.37 0.65 -1 -0 -0 -0 -0.334137 0.50118 -0.0213336 -0.0436518 1  -0.13
0.37 0.67 -1 -0 -0 -0 -0.334128 0.501166 -0.0217282 -0.0431322 1  -0.13
0.37 0.69 -1 -0 -0 -0 -0.334118 0.501152 -0.0221057 -0.0426096 1  -0.13
0.37 0.71 -1 -0 -0 -0 -0.334109 0.501138 -0.0224663 -0.0420847 1  -0.13
0.37 0.73 -1 -0 -0 -0 -0.334099 0.501124 -0.0228101 -0.0415582 1  -0.13
0.37 0.75 -1 -0 -0 -0 -0.33409 0.501109 -0.0231375 -0.0410305 1  -0.13
0.37 0.77 -1 -0 -0 -0 -0.33408 0.501095 -0.0234488 -0.0405024 1  -0.13
0.37 0.79 -1 -0 -0 -0 -0.334071 0.501081 -0.0237442 -0.0399743 1  -0.13
0.37 0.81 -1 -0 -0 -0 -0.334061 0.501067 -0.024024 -0.0394468 1  -0.13
0.37 0.83 -1 -0 -0 -0 -0.334052 0.501052 -0.0242887 -0.0389204 1  -0.13
0.37 0.85 -1 -0 -0 -0 -0.334042 0.501038 -0.0245385 -0.0383955 1  -0.13
0.37 0.87 -1 -0 -0 -0 -0.334033 0.501024 -0.0247738 -0.0378726 1  -0.13
0.37 0.89 -1 -0 -0 -0 -0.334023 0.50101 -0.024995 -0.037352 1  -0.13
0.37 0.91 -1 -0 -0 -0 -0.334014 0.500996 -0.0252024 -0.0368343 1  -0.13
0.37 0.93 -1 -0 -0 -0 -0.334005 0.500982 -0.0253964 -0.0363196 1  -0.13
0.37 0.95 -1 -0 -0 -0 -0.333996 0.500968 -0.0255774 -0.0358084 1  -0.13
0.37 0.97 -1 -0 -0 -0 -0.333986 0.500955 -0.0257458 -0.035301 1  -0.13
0.37 0.99 -1 -0 -0 -0 -0.333977 0.500941 -0.025902 -0.0347976 1  -0.13094
0.37 1.01 -1 -0 -0 -0 -0.333968 0.500927 -0.0260462 -0.0342985 1  -0.1327
0.37 1.03 -1 -0 -0 -0 -0.333959 0.500914 -0.026179 -0.033804 1  -0.13446
0.37 1.05 -1 -0 -0 -0 -0.333951 0.500901 -0.0263007 -0.0333143 1  -0.13622
0.37 1.07 -1 -0 -0 -0 -0.333942 0.500888 -0.0264117 -0.0328295 1  -0.137979
0.37 1.09 -1 -0 -0 -0 -0.333933 0.500875 -0.0265123 -0.0323499 1  -0.139739
0.37 1.11 -1 -0 -0 -0 -0.333925 0.500862 -0.0266029 -0.0318756 1  -0.141716
0.37 1.13 -1 -0 -0 -0 -0.333916 0.500849 -0.0266839 -0.0314067 1  -0.143951
0.37 1.15 -1 -0 -0 -0 -0.333908 0.500837 -0.0267556 -0.0309435 1  -0.146185
0.37 1.17 -1 -0 -0 -0 -0.3339 0.500824 -0.0268184 -0.0304859 1  -0.148419
0.37 1.19 -1 -0 -0 -0 -0.333891 0.500812 -0.0268726 -0.0300341 1  -0.150654
0.37 1.21 -1 -0 -0 -0 -0.333883 0.5008 -0.0269186 -0.0295882 1  -0.152888
0.37 1.23 -1 -0 -0 -0 -0.333875 0.500788 -0.0269566 -0.0291482 1  -0.155583
0.37 1.25 -1 -0 -0 -0 -0.333868 0.500776 -0.0269871 -0.0287142 1  -0.15888
0.37 1.27 -1 -0 -0 -0 -0.33386 0.500765 -0.0270102 -0.0282863 1  -0.162176
0.37 1.29 -1 -0 -0 -0 -0.333852 0.500753 -0.0270264 -0.0278644 1  -0.165473
0.37 1.31 -1 -0 -0 -0 -0.333845 0.500742 -0.0270359 -0.0274487 1  -0.168769
0.37 1.33 -1 -0 -0 -0 -0.333837 0.500731 -0.027039 -0.027039 1  -0.172066
0.37 1.35 -1 -0 -0 -0 -0.33383 0.50072 -0.027036 -0.0266355 1  -0.175363
0.37 1.37 -1 -0 -0 -0 -0.333823 0.500709 -0.0270271 -0.026238 1  -0.178661
0.37 1.39 -1 -0 -0 -0 -0.333816 0.500699 -0.0270127 -0.0258467 1  -0.181965
0.37 1.41 -1 -0 -0 -0 -0.333809 0.500688 -0.0269929 -0.0254614 1  -0.185268
0.37 1.43 -1 -0 -0 -0 -0.333802 0.500678 -0.0269681 -0.0250822 1  -0.188572
0.37 1.45 -1 -0 -0 -0 -0.333795 0.500668 -0.0269384 -0.024709 1  -0.191876
0.37 1.47 -1 -0 -0 -0 -0.333789 0.500658 -0.0269041 -0.0243418 1  -0.195179
0.37 1.49 -1 -0 -0 -0 -0.333782 0.500648 -0.0268655 -0.0239806 1  -0.198483
0.37 1.51 -1 -0 -0 -0 -0.333776 0.500639 -0.0268226 -0.0236252 1  -0.201849
0.37 1.53 -1 -0 -0 -0 -0.33377 0.500629 -0.0267758 -0.0232757 1  -0.206527
0.37 1.55 -1 -0 -0 -0 -0.333763 0.50062 -0.0267253 -0.022932 1  -0.211736
0.37 1.57 -1 -0 -0 -0 -0.333757 0.500611 -0.0266711 -0.022594 1  -0.216945
0.37 1.59 -1 -0 -0 -0 -0.333751 0.500602 -0.0266136 -0.0222617 1  -0.222155
0.37 1.61 -1 -0 -0 -0 -0.333745 0.500593 -0.0265529 -0.021935 1  -0.227364
0.37 1.63 -1 -0 -0 -0 -0.33374 0.500584 -0.0264892 -0.0216139 1  -0.232573
0.37 1.65 -1 -0 -0 -0 -0.333734 0.500576 -0.0264225 -0.0212982 1  -0.237782
0.37 1.67 -1 -0 -0 -0 -0.333728 0.500567 -0.0263532 -0.0209879 1  -0.242991
0.37 1.69 -1 -0 -0 -0 -0.333723 0.500559 -0.0262813 -0.0206829 1  -0.248201
0.37 1.71 -1 -0 -0 -0 -0.333717 0.500551 -0.026207 -0.0203832 1  -0.25344
0.37 1.73 -1 -0 -0 -0 -0.333712 0.500543 -0.0261305 -0.0200887 1  -0.259648
0.37 1.75 -1 -0 -0 -0 -0.333707 0.500535 -0.0260518 -0.0197994 1  -0.266368
0.37 1.77 -1 -0 -0 -0 -0.333702 0.500528 -0.0259711 -0.019515 1  -0.273088
0.37 1.79 -1 -0 -0 -0 -0.333697 0.50052 -0.0258885 -0.0192356 1  -0.279807
0.37 1.81 -1 -0 -0 -0 -0.333692 0.500513 -0.0258042 -0.0189611 1  -0.286527
0.37 1.83 -1 -0 -0 -0 -0.333687 0.500505 -0.0257182 -0.0186913 1  -0.293247
0.37 1.85 -1 -0 -0 -0 -0.333682 0.500498 -0.0256306 -0.0184264 1  -0.299967
0.37 1.87 -1 -0 -0 -0 -0.333677 0.500491 -0.0255417 -0.018166 1  -0.306686
0.37 1.89 -1 -0 -0 -0 -0.333673 0.500484 -0.0254514 -0.0179102 1  -0.313406
0.37 1.91 -1 -0 -0 -0 -0.333668 0.500477 -0.0253599 -0.017659 1  -0.320126
0.37 1.93 -1 -0 -0 -0 -0.333664 0.500471 -0.0252672 -0.0174121 1  -0.326846
0.37 1.95 -1 -0 -0 -0 -0.33366 0.500464 -0.0251734 -0.0171696 1  -0.333639
0.37 1.97 -1 -0 -0 -0 -0.333655 0.500458 -0.0250787 -0.0169313 1  -0.341266
0.37 1.99 -1 -0 -0 -0 -0.333651 0.500451 -0.0249831 -0.0166973 1  -0.349735
0.37 2.01 -1 -0 -0 -0 -0.333647 0.500445 -0.0248867 -0.0164673 1  -0.358305
0.37 2.03 -1 -0 -0 -0 -0.333643 0.500439 -0.0247895 -0.0162414 1  -0.366876
0.37 2.05 -1 -0 -0 -0 -0.333639 0.500433 -0.0246916 -0.0160195 1  -0.375446
0.37 2.07 -1 -0 -0 -0 -0.333635 0.500427 -0.0245932 -0.0158014 1  -0.384017
0.37 2.09 -1 -0 -0 -0 -0.333631 0.500421 -0.0244942 -0.0155872 1  -0.392587
0.37 2.11 -1 -0 -0 -0 -0.333627 0.500416 -0.0243946 -0.0153767 1  -0.401158
0.37 2.13 -1 -0 -0 -0 -0.333623 0.50041 -0.0242947 -0.0151699 1  -0.409728
0.37 2.15 -1 -0 -0 -0 -0.33362 0.500405 -0.0241944 -0.0149668 1  -0.418299
0.37 2.17 -1 -0 -0 -0 -0.333616 0.500399 -0.0240938 -0.0147671 1  -0.426869
0.37 2.19 -1 -0 -0 -0 -0.333613 0.500394 -0.0239928 -0.014571 1  -0.43544
0.37 2.21 -1 -0 -0 -0 -0.333609 0.500389 -0.0238917 -0.0143783 1  -0.44401
0.37 2.23 -1 -0 -0 -0 -0.333606 0.500384 -0.0237904 -0.0141889 1  -0.452811
0.37 2.25 -1 -0 -0 -0 -0.333602 0.500379 -0.0236889 -0.0140028 1  -0.462296
0.37 2.27 -1 -0 -0 -0 -0.333599 0.500374 -0.0235873 -0.0138199 1  -0.47242
0.37 2.29 -1 -0 -0 -0 -0.333596 0.500369 -0.0234857 -0.0136402 1  -0.482725
0.37 2.31 -1 -0 -0 -0 -0.333593 0.500364 -0.0233841 -0.0134636 1  -0.493029
0.37 2.33 -1 -0 -0 -0 -0.33359 0.500359 -0.0232824 -0.01329 1  -0.503334
0.37 2.35 -1 -0 -0 -0 -0.333587 0.500355 -0.0231808 -0.0131194 1  -0.513639
0.37 2.37 -1 -0 -0 -0 -0.333583 0.50035 -0.0230793 -0.0129517 1  -0.524238
0.37 2.39 -1 -0 -0 -0 -0.333581 0.500346 -0.0229779 -0.0127869 1  -0.535374
0.37 2.41 -1 -0 -0 -0 -0.333578 0.500341 -0.0228766 -0.0126249 1  -0.547015
0.37 2.43 -1 -0 -0 -0 -0.333575 0.500337 -0.0227755 -0.0124656 1  -0.559129
0.37 2.45 -1 -0 -0 -0 -0.333572 0.500333 -0.0226746 -0.0123091 1  -0.571659
0.37 2.47 -1 -0 -0 -0 -0.333569 0.500329 -0.0225738 -0.0121551 1  -0.584279
0.37 2.49 -1 -0 -0 -0 -0.333566 0.500325 -0.0224734 -0.0120038 1  -0.596899

0.39 -2.49 -1 -0 -0 -0 -0.333568 0.500327 0.0226233 -0.0119022 1  -0.581384
0.39 -2.47 -1 -0 -0 -0 -0.333571 0.500331 0.0227263 -0.0120532 1  -0.568764
0.39 -2.45 -1 -0 -0 -0 -0.333573 0.500335 0.0228297 -0.0122069 1  -0.556144
0.39 -2.43 -1 -0 -0 -0 -0.333576 0.500339 0.0229333 -0.0123632 1  -0.543524
0.39 -2.41 -1 -0 -0 -0 -0.333579 0.500344 0.0230372 -0.0125223 1  -0.53106
0.39 -2.39 -1 -0 -0 -0 -0.333582 0.500348 0.0231412 -0.0126841 1  -0.519062
0.39 -2.37 -1 -0 -0 -0 -0.333585 0.500353 0.0232455 -0.0128488 1  -0.507568
0.39 -2.35 -1 -0 -0 -0 -0.333588 0.500357 0.0233499 -0.0130163 1  -0.496614
0.39 -2.33 -1 -0 -0 -0 -0.333591 0.500362 0.0234545 -0.0131869 1  -0.486193
0.39 -2.31 -1 -0 -0 -0 -0.333595 0.500367 0.0235592 -0.0133604 1  -0.475888
0.39 -2.29 -1 -0 -0 -0 -0.333598 0.500372 0.0236639 -0.013537 1  -0.465584
0.39 -2.27 -1 -0 -0 -0 -0.333601 0.500377 0.0237687 -0.0137167 1  -0.455279
0.39 -2.25 -1 -0 -0 -0 -0.333604 0.500382 0.0238734 -0.0138996 1  -0.444982
0.39 -2.23 -1 -0 -0 -0 -0.333608 0.500387 0.0239782 -0.0140858 1  -0.435119
0.39 -2.21 -1 -0 -0 -0 -0.333611 0.500392 0.0240828 -0.0142753 1  -0.425968
0.39 -2.19 -1 -0 -0 -0 -0.333615 0.500397 0.0241874 -0.0144682 1  -0.417369
0.39 -2.17 -1 -0 -0 -0 -0.333618 0.500403 0.0242918 -0.0146646 1  -0.408799
0.39 -2.15 -1 -0 -0 -0 -0.333622 0.500408 0.0243959 -0.0148645 1  -0.400228
0.39 -2.13 -1 -0 -0 -0 -0.333626 0.500414 0.0244999 -0.015068 1  -0.391658
0.39 -2.11 -1 -0 -0 -0 -0.33363 0.500419 0.0246035 -0.0152751 1  -0.383087
0.39 -2.09 -1 -0 -0 -0 -0.333633 0.500425 0.0247067 -0.015486 1  -0.374517
0.39 -2.07 -1 -0 -0 -0 -0.333637 0.500431 0.0248096 -0.0157007 1  -0.365946
0.39 -2.05 -1 -0 -0 -0 -0.333641 0.500437 0.0249119 -0.0159193 1  -0.357376
0.39 -2.03 -1 -0 -0 -0 -0.333645 0.500443 0.0250137 -0.0161419 1  -0.348805
0.39 -2.01 -1 -0 -0 -0 -0.33365 0.500449 0.025115 -0.0163685 1  -0.340235
0.39 -1.99 -1 -0 -0 -0 -0.333654 0.500456 0.0252155 -0.0165992 1  -0.331664
0.39 -1.97 -1 -0 -0 -0 -0.333658 0.500462 0.0253153 -0.016834 1  -0.323094
0.39 -1.95 -1 -0 -0 -0 -0.333662 0.500469 0.0254143 -0.0170732 1  -0.315028
0.39 -1.93 -1 -0 -0 -0 -0.333667 0.500475 0.0255124 -0.0173167 1  -0.308008
0.39 -1.91 -1 -0 -0 -0 -0.333671 0.500482 0.0256095 -0.0175646 1  -0.301289
