0 90.0841 101.807 
0.002 90.0841 101.807 
0.004 90.0841 101.807 
0.006 90.0841 101.807 
0.008 90.0841 101.807 
0.01 90.0841 101.807 
0.012 90.0841 101.807 
0.014 90.0841 101.807 
0.016 90.084 101.807 
0.018 90.084 101.807 
0.02 90.0839 101.807 
0.022 90.0838 101.807 
0.024 90.0837 101.806 
0.026 90.0835 101.806 
0.028 90.0833 101.806 
0.03 90.0831 101.806 
0.032 90.0829 101.806 
0.034 90.0827 101.806 
0.036 90.0826 101.805 
0.038 90.0824 101.805 
0.04 90.0823 101.805 
0.042 90.0822 101.805 
0.044 90.082 101.805 
0.046 90.082 101.805 
0.048 90.0819 101.805 
0.05 90.0841 101.807 
0.052 90.0637 101.787 
0.054 89.9964 101.72 
0.056 89.9195 101.644 
0.058 89.845 101.57 
0.06 89.7749 101.5 
0.062 89.7091 101.435 
0.064 89.6472 101.374 
0.066 89.5879 101.315 
0.068 89.531 101.259 
0.07 89.4777 101.206 
0.072 89.4257 101.155 
0.074 89.3577 101.088 
0.076 89.2646 100.996 
0.078 89.1486 100.881 
0.08 89.0098 100.743 
0.082 88.8425 100.577 
0.084 88.6397 100.375 
0.086 88.3981 100.135 
0.088 88.1289 99.8668 
0.09 87.8648 99.604 
0.092 87.6252 99.3658 
0.094 87.4127 99.1547 
0.096 87.2307 98.9742 
0.098 87.055 98.7999 
0.1 86.8688 98.615 
0.102 86.6971 98.4447 
0.104 86.5472 98.296 
0.106 86.4158 98.1658 
0.108 86.3109 98.062 
0.11 86.2327 97.9848 
0.112 86.1773 97.9304 
0.114 86.1375 97.8915 
0.116 86.0999 97.8547 
0.118 86.0632 97.8188 
0.12 86.0274 97.7837 
0.122 85.9932 97.7501 
0.124 85.9628 97.7204 
0.126 85.9358 97.694 
0.128 85.9106 97.6692 
0.13 85.8902 97.6493 
0.132 85.8759 97.6355 
0.134 85.8649 97.6248 
0.136 85.8549 97.6151 
0.138 85.8458 97.6064 
0.14 85.8359 97.5968 
0.142 85.825 97.5862 
0.144 85.8127 97.5742 
0.146 85.8002 97.5619 
0.148 85.7859 97.5478 
0.15 85.7697 97.5318 
0.152 85.7508 97.5131 
0.154 85.7288 97.4913 
0.156 85.7064 97.4691 
0.158 85.6754 97.4383 
0.16 85.642 97.4051 
0.162 85.6059 97.3693 
0.164 85.5628 97.3264 
0.166 85.5182 97.282 
0.168 85.4752 97.2393 
0.17 85.4221 97.1865 
0.172 85.3698 97.1345 
0.174 85.316 97.0809 
0.176 85.2669 97.032 
0.178 85.2136 96.979 
0.18 85.1606 96.9263 
0.182 85.1077 96.8736 
0.184 85.0593 96.8255 
0.186 85.0166 96.7829 
0.188 84.976 96.7425 
0.19 84.9343 96.7011 
0.192 84.894 96.661 
0.194 84.8549 96.6221 
0.196 84.8183 96.5857 
0.198 84.7811 96.5487 
0.2 84.7396 96.5074 
