0 90.0841 101.807 
0.002 90.0841 101.807 
0.004 90.0841 101.807 
0.006 90.0841 101.807 
0.008 90.0841 101.807 
0.01 90.0841 101.807 
0.012 90.0841 101.807 
0.014 90.0841 101.807 
0.016 90.084 101.807 
0.018 90.084 101.807 
0.02 90.0839 101.807 
0.022 90.0838 101.807 
0.024 90.0837 101.806 
0.026 90.0835 101.806 
0.028 90.0833 101.806 
0.03 90.0831 101.806 
0.032 90.0828 101.806 
0.034 90.0826 101.805 
0.036 90.0824 101.805 
0.038 90.0823 101.805 
0.04 90.0821 101.805 
0.042 90.082 101.805 
0.044 90.0819 101.805 
0.046 90.0817 101.805 
0.048 90.0817 101.804 
0.05 90.0839 101.807 
0.052 90.0637 101.788 
0.054 89.9974 101.723 
0.056 89.9209 101.648 
0.058 89.8469 101.576 
0.06 89.7772 101.509 
0.062 89.7118 101.446 
0.064 89.6503 101.387 
0.066 89.5914 101.33 
0.068 89.5349 101.276 
0.07 89.4817 101.225 
0.072 89.4288 101.175 
0.074 89.3584 101.107 
0.076 89.2618 101.014 
0.078 89.1409 100.896 
0.08 88.9955 100.755 
0.082 88.82 100.584 
0.084 88.607 100.375 
0.086 88.3525 100.126 
0.088 88.0668 99.8455 
0.09 87.7849 99.5693 
0.092 87.5278 99.3181 
0.094 87.2971 99.0934 
0.096 87.0967 98.8994 
0.098 86.8985 98.7074 
0.1 86.6849 98.5001 
0.102 86.4854 98.3066 
0.104 86.3077 98.1344 
0.106 86.1492 97.9812 
0.108 86.0183 97.8551 
0.11 85.9163 97.7576 
0.112 85.8399 97.6854 
0.114 85.7811 97.6305 
0.116 85.727 97.58 
0.118 85.6759 97.5322 
0.12 85.6268 97.4861 
0.122 85.5794 97.4415 
0.124 85.5361 97.4006 
0.126 85.4976 97.3643 
0.128 85.4645 97.3332 
0.13 85.4406 97.3109 
0.132 85.4258 97.2975 
0.134 85.4147 97.2877 
0.136 85.4044 97.2784 
0.138 85.3947 97.2698 
0.14 85.3838 97.2597 
0.142 85.3722 97.2488 
0.144 85.3601 97.2373 
0.146 85.3486 97.2264 
0.148 85.3355 97.2137 
0.15 85.3215 97.2001 
0.152 85.3045 97.1834 
0.154 85.2847 97.1639 
0.156 85.2633 97.1427 
0.158 85.2334 97.1132 
0.16 85.2022 97.0825 
0.162 85.1681 97.0488 
0.164 85.1277 97.009 
0.166 85.0858 96.9676 
0.168 85.0449 96.9273 
0.17 84.9936 96.8766 
0.172 84.9433 96.8269 
0.174 84.89 96.7741 
0.176 84.8407 96.7254 
0.178 84.7869 96.6722 
0.18 84.7349 96.6207 
0.182 84.6837 96.5699 
0.184 84.6378 96.5245 
0.186 84.5975 96.4847 
0.188 84.5585 96.4461 
0.19 84.5185 96.4065 
0.192 84.4793 96.3676 
0.194 84.4418 96.3305 
0.196 84.4065 96.2957 
0.198 84.3702 96.2597 
0.2 84.33 96.2198 
