0 90.0841 101.807 
0.002 90.0841 101.807 
0.004 90.0841 101.807 
0.006 90.0841 101.807 
0.008 90.0841 101.807 
0.01 90.0841 101.807 
0.012 90.0841 101.807 
0.014 90.0841 101.807 
0.016 90.084 101.807 
0.018 90.084 101.807 
0.02 90.0839 101.807 
0.022 90.0838 101.807 
0.024 90.0837 101.806 
0.026 90.0835 101.806 
0.028 90.0833 101.806 
0.03 90.0831 101.806 
0.032 90.0829 101.806 
0.034 90.0827 101.806 
0.036 90.0826 101.805 
0.038 90.0824 101.805 
0.04 90.0823 101.805 
0.042 90.0822 101.805 
0.044 90.082 101.805 
0.046 90.082 101.805 
0.048 90.0819 101.805 
0.05 90.0841 101.807 
0.052 90.0637 101.787 
0.054 89.9966 101.721 
0.056 89.92 101.646 
0.058 89.8458 101.574 
0.06 89.7761 101.506 
0.062 89.7106 101.442 
0.064 89.6491 101.383 
0.066 89.5899 101.325 
0.068 89.533 101.27 
0.07 89.4797 101.219 
0.072 89.4271 101.168 
0.074 89.3575 101.101 
0.076 89.2617 101.008 
0.078 89.1418 100.89 
0.08 88.9978 100.749 
0.082 88.824 100.579 
0.084 88.6132 100.372 
0.086 88.3619 100.124 
0.088 88.0802 99.8466 
0.09 87.8012 99.5718 
0.092 87.545 99.3201 
0.094 87.315 99.0948 
0.096 87.1141 98.8987 
0.098 86.9183 98.7077 
0.1 86.7092 98.5032 
0.102 86.5147 98.3132 
0.104 86.3424 98.1451 
0.106 86.1906 97.9972 
0.108 86.0669 97.8772 
0.11 85.972 97.7857 
0.112 85.902 97.7189 
0.114 85.8483 97.6682 
0.116 85.7984 97.6211 
0.118 85.7506 97.5759 
0.12 85.7051 97.5327 
0.122 85.6624 97.4922 
0.124 85.6249 97.4566 
0.126 85.5923 97.4257 
0.128 85.5632 97.3982 
0.13 85.5407 97.377 
0.132 85.5257 97.3632 
0.134 85.5145 97.353 
0.136 85.5047 97.3442 
0.138 85.497 97.3373 
0.14 85.4885 97.3295 
0.142 85.4785 97.3202 
0.144 85.467 97.3092 
0.146 85.4556 97.2983 
0.148 85.442 97.2852 
0.15 85.4267 97.2702 
0.152 85.4086 97.2524 
0.154 85.3879 97.232 
0.156 85.3663 97.2107 
0.158 85.3362 97.1811 
0.16 85.3041 97.1493 
0.162 85.2687 97.1144 
0.164 85.227 97.0732 
0.166 85.1837 97.0305 
0.168 85.1419 96.9892 
0.17 85.0897 96.9375 
0.172 85.0391 96.8874 
0.174 84.9864 96.8352 
0.176 84.9384 96.7877 
0.178 84.886 96.7358 
0.18 84.8346 96.6849 
0.182 84.7831 96.6339 
0.184 84.7363 96.5875 
0.186 84.6946 96.5462 
0.188 84.6548 96.5068 
0.19 84.6144 96.4667 
0.192 84.5751 96.4278 
0.194 84.5373 96.3903 
0.196 84.5019 96.3553 
0.198 84.466 96.3198 
0.2 84.426 96.2801 
