0 90.0841 101.807 
0.002 90.0841 101.807 
0.004 90.0841 101.807 
0.006 90.0841 101.807 
0.008 90.0841 101.807 
0.01 90.0841 101.807 
0.012 90.0841 101.807 
0.014 90.0841 101.807 
0.016 90.084 101.807 
0.018 90.084 101.807 
0.02 90.0839 101.807 
0.022 90.0838 101.807 
0.024 90.0837 101.806 
0.026 90.0835 101.806 
0.028 90.0833 101.806 
0.03 90.0831 101.806 
0.032 90.0829 101.806 
0.034 90.0827 101.806 
0.036 90.0826 101.805 
0.038 90.0824 101.805 
0.04 90.0823 101.805 
0.042 90.0822 101.805 
0.044 90.082 101.805 
0.046 90.082 101.805 
0.048 90.0819 101.805 
0.05 90.0842 101.807 
0.052 90.0638 101.787 
0.054 89.9967 101.722 
0.056 89.9201 101.647 
0.058 89.846 101.575 
0.06 89.7763 101.507 
0.062 89.711 101.444 
0.064 89.6495 101.384 
0.066 89.5904 101.327 
0.068 89.5336 101.273 
0.07 89.4802 101.221 
0.072 89.4276 101.171 
0.074 89.3577 101.104 
0.076 89.2616 101.01 
0.078 89.1412 100.893 
0.08 88.9964 100.752 
0.082 88.8217 100.581 
0.084 88.6099 100.373 
0.086 88.3573 100.125 
0.088 88.0739 99.8463 
0.09 87.7928 99.5701 
0.092 87.5343 99.3168 
0.094 87.3019 99.0898 
0.096 87.0985 98.8919 
0.098 86.9001 98.6991 
0.1 86.6881 98.4924 
0.102 86.4906 98.3001 
0.104 86.3153 98.1298 
0.106 86.1609 97.9799 
0.108 86.0348 97.858 
0.11 85.9378 97.765 
0.112 85.866 97.6969 
0.114 85.8108 97.6451 
0.116 85.7596 97.597 
0.118 85.7106 97.551 
0.12 85.6641 97.5072 
0.122 85.6208 97.4663 
0.124 85.5826 97.4304 
0.126 85.5496 97.3993 
0.128 85.5205 97.3719 
0.13 85.498 97.3509 
0.132 85.4832 97.3374 
0.134 85.4722 97.3276 
0.136 85.4628 97.3192 
0.138 85.4555 97.3128 
0.14 85.4474 97.3054 
0.142 85.4377 97.2964 
0.144 85.4265 97.2857 
0.146 85.4154 97.2751 
0.148 85.4021 97.2623 
0.15 85.3871 97.2476 
0.152 85.3692 97.23 
0.154 85.3488 97.2099 
0.156 85.3274 97.1888 
0.158 85.2976 97.1594 
0.16 85.2657 97.1279 
0.162 85.2305 97.0932 
0.164 85.1891 97.0523 
0.166 85.1461 97.0098 
0.168 85.1044 96.9688 
0.17 85.0523 96.9172 
0.172 85.0021 96.8675 
0.174 84.9495 96.8154 
0.176 84.9016 96.7681 
0.178 84.8494 96.7164 
0.18 84.7982 96.6657 
0.182 84.7469 96.6149 
0.184 84.7004 96.5688 
0.186 84.6588 96.5277 
0.188 84.6191 96.4883 
0.19 84.5788 96.4484 
0.192 84.5396 96.4096 
0.194 84.502 96.3724 
0.196 84.4668 96.3375 
0.198 84.4311 96.3022 
0.2 84.3913 96.2627 
