0 90.0812 101.806 
0.002 90.0812 101.806 
0.004 90.0812 101.806 
0.006 90.0812 101.806 
0.008 90.0812 101.806 
0.01 90.0812 101.806 
0.012 90.0812 101.806 
0.014 90.0812 101.806 
0.016 90.0811 101.806 
0.018 90.0811 101.806 
0.02 90.081 101.806 
0.022 90.0809 101.806 
0.024 90.0807 101.806 
0.026 90.0805 101.806 
0.028 90.0803 101.805 
0.03 90.08 101.805 
0.032 90.0798 101.805 
0.034 90.0795 101.805 
0.036 90.0793 101.804 
0.038 90.0791 101.804 
0.04 90.0789 101.804 
0.042 90.0788 101.804 
0.044 90.0786 101.804 
0.046 90.0785 101.804 
0.048 90.0785 101.803 
0.05 90.0789 101.804 
0.052 90.0578 101.789 
0.054 89.9935 101.736 
0.056 89.9328 101.69 
0.058 89.8753 101.648 
0.06 89.8228 101.612 
0.062 89.7751 101.581 
0.064 89.7311 101.553 
0.066 89.6885 101.527 
0.068 89.6482 101.503 
0.07 89.6108 101.481 
0.072 89.5757 101.462 
0.074 89.53 101.434 
0.076 89.4511 101.379 
0.078 89.3442 101.3 
0.08 89.2232 101.21 
0.082 89.0812 101.103 
0.084 88.9031 100.965 
0.086 88.6874 100.794 
0.088 88.4296 100.585 
0.09 88.1314 100.341 
0.092 87.7926 100.059 
0.094 87.4343 99.7625 
0.096 87.0899 99.4823 
0.098 86.7698 99.2269 
0.1 86.4686 98.9871 
0.102 86.1968 98.7702 
0.104 85.9551 98.576 
0.106 85.7459 98.4071 
0.108 85.5628 98.2585 
0.11 85.401 98.1261 
0.112 85.2614 98.0117 
0.114 85.1417 97.9136 
0.116 85.0459 97.8367 
0.118 84.9767 97.784 
0.12 84.9277 97.7495 
0.122 84.8972 97.731 
0.124 84.8833 97.7264 
0.126 84.8789 97.7289 
0.128 84.8763 97.7304 
0.13 84.8718 97.7276 
0.132 84.8679 97.7229 
0.134 84.8651 97.7176 
0.136 84.8582 97.7069 
0.138 84.8443 97.6884 
0.14 84.8257 97.6644 
0.142 84.8086 97.6413 
0.144 84.7888 97.6152 
0.146 84.7678 97.5879 
0.148 84.7436 97.5578 
0.15 84.7177 97.5264 
0.152 84.6898 97.4936 
0.154 84.6553 97.4559 
0.156 84.6177 97.4162 
0.158 84.5749 97.3715 
0.16 84.5441 97.339 
0.162 84.5131 97.3062 
0.164 84.4664 97.2574 
0.166 84.4251 97.214 
0.168 84.3799 97.1662 
0.17 84.3378 97.1212 
0.172 84.2967 97.0772 
0.174 84.2537 97.031 
0.176 84.2081 96.9822 
0.178 84.164 96.9347 
0.18 84.1193 96.8866 
0.182 84.0777 96.8414 
0.184 84.0422 96.8021 
0.186 84.0099 96.7661 
0.188 83.9787 96.7312 
0.19 83.946 96.6948 
0.192 83.9124 96.6573 
0.194 83.8762 96.6173 
0.196 83.8397 96.577 
0.198 83.8056 96.539 
0.2 83.773 96.5026 
0.202 83.7396 96.4655 
0.204 83.7072 96.4293 
0.206 83.6736 96.3923 
0.208 83.6457 96.3613 
0.21 83.615 96.3279 
0.212 83.5837 96.2944 
0.214 83.5536 96.2624 
0.216 83.5269 96.2336 
0.218 83.4926 96.1969 
0.22 83.4624 96.1641 
0.222 83.4314 96.1302 
0.224 83.4027 96.0985 
0.226 83.3748 96.0674 
0.228 83.3475 96.0368 
0.23 83.3208 96.0066 
0.232 83.2966 95.9788 
